Benchmark,instruction_number,arithmetic_type,simd_type,instruction,bit,result
parest_r,1416,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x8]
",48,No Issues
parest_r,1416,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x8]
",0,No Issues
parest_r,1416,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x8]
",16,No Issues
parest_r,1416,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x8]
",28,No Issues
parest_r,1416,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x8]
",48,No Issues
parest_r,713,mul,sd,"vmulsd xmm0, xmm4, qword ptr [rip+0x28f03b]
",0,No Issues
parest_r,713,mul,sd,"vmulsd xmm0, xmm4, qword ptr [rip+0x28f03b]
",16,No Issues
parest_r,713,mul,sd,"vmulsd xmm0, xmm4, qword ptr [rip+0x28f03b]
",28,No Issues
parest_r,713,mul,sd,"vmulsd xmm0, xmm4, qword ptr [rip+0x28f03b]
",48,No Issues
parest_r,713,mul,sd,"vmulsd xmm0, xmm4, qword ptr [rip+0x28f03b]
",0,No Issues
parest_r,713,mul,sd,"vmulsd xmm0, xmm4, qword ptr [rip+0x28f03b]
",16,No Issues
parest_r,713,mul,sd,"vmulsd xmm0, xmm4, qword ptr [rip+0x28f03b]
",28,No Issues
parest_r,713,mul,sd,"vmulsd xmm0, xmm4, qword ptr [rip+0x28f03b]
",48,No Issues
parest_r,713,mul,sd,"vmulsd xmm0, xmm4, qword ptr [rip+0x28f03b]
",0,No Issues
parest_r,713,mul,sd,"vmulsd xmm0, xmm4, qword ptr [rip+0x28f03b]
",16,No Issues
parest_r,713,mul,sd,"vmulsd xmm0, xmm4, qword ptr [rip+0x28f03b]
",28,No Issues
parest_r,713,mul,sd,"vmulsd xmm0, xmm4, qword ptr [rip+0x28f03b]
",48,No Issues
parest_r,758,mul,sd,"vmulsd xmm0, xmm1, qword ptr [rdi+rax*8]
",0,No Issues
parest_r,758,mul,sd,"vmulsd xmm0, xmm1, qword ptr [rdi+rax*8]
",16,No Issues
parest_r,758,mul,sd,"vmulsd xmm0, xmm1, qword ptr [rdi+rax*8]
",28,No Issues
parest_r,758,mul,sd,"vmulsd xmm0, xmm1, qword ptr [rdi+rax*8]
",48,No Issues
parest_r,758,mul,sd,"vmulsd xmm0, xmm1, qword ptr [rdi+rax*8]
",0,No Issues
parest_r,758,mul,sd,"vmulsd xmm0, xmm1, qword ptr [rdi+rax*8]
",16,No Issues
parest_r,758,mul,sd,"vmulsd xmm0, xmm1, qword ptr [rdi+rax*8]
",28,No Issues
parest_r,758,mul,sd,"vmulsd xmm0, xmm1, qword ptr [rdi+rax*8]
",48,No Issues
parest_r,758,mul,sd,"vmulsd xmm0, xmm1, qword ptr [rdi+rax*8]
",0,No Issues
parest_r,758,mul,sd,"vmulsd xmm0, xmm1, qword ptr [rdi+rax*8]
",16,No Issues
parest_r,758,mul,sd,"vmulsd xmm0, xmm1, qword ptr [rdi+rax*8]
",28,No Issues
parest_r,758,mul,sd,"vmulsd xmm0, xmm1, qword ptr [rdi+rax*8]
",48,No Issues
parest_r,1112,mul,sd,"vmulsd xmm0, xmm5, qword ptr [r11+r13*8]
",0,No Issues
parest_r,1112,mul,sd,"vmulsd xmm0, xmm5, qword ptr [r11+r13*8]
",16,No Issues
parest_r,1112,mul,sd,"vmulsd xmm0, xmm5, qword ptr [r11+r13*8]
",28,No Issues
parest_r,1112,mul,sd,"vmulsd xmm0, xmm5, qword ptr [r11+r13*8]
",48,No Issues
parest_r,1112,mul,sd,"vmulsd xmm0, xmm5, qword ptr [r11+r13*8]
",0,No Issues
parest_r,1112,mul,sd,"vmulsd xmm0, xmm5, qword ptr [r11+r13*8]
",16,No Issues
parest_r,1112,mul,sd,"vmulsd xmm0, xmm5, qword ptr [r11+r13*8]
",28,No Issues
parest_r,1112,mul,sd,"vmulsd xmm0, xmm5, qword ptr [r11+r13*8]
",48,No Issues
parest_r,1112,mul,sd,"vmulsd xmm0, xmm5, qword ptr [r11+r13*8]
",0,No Issues
parest_r,1112,mul,sd,"vmulsd xmm0, xmm5, qword ptr [r11+r13*8]
",16,No Issues
parest_r,1112,mul,sd,"vmulsd xmm0, xmm5, qword ptr [r11+r13*8]
",28,No Issues
parest_r,1112,mul,sd,"vmulsd xmm0, xmm5, qword ptr [r11+r13*8]
",48,No Issues
parest_r,1007,mul,sd,"vmulsd xmm6, xmm10, xmm6
",0,No Issues
parest_r,1007,mul,sd,"vmulsd xmm6, xmm10, xmm6
",16,No Issues
parest_r,1007,mul,sd,"vmulsd xmm6, xmm10, xmm6
",28,No Issues
parest_r,1007,mul,sd,"vmulsd xmm6, xmm10, xmm6
",48,No Issues
parest_r,1007,mul,sd,"vmulsd xmm6, xmm10, xmm6
",0,No Issues
parest_r,1007,mul,sd,"vmulsd xmm6, xmm10, xmm6
",16,No Issues
parest_r,1007,mul,sd,"vmulsd xmm6, xmm10, xmm6
",28,No Issues
parest_r,1007,mul,sd,"vmulsd xmm6, xmm10, xmm6
",48,No Issues
parest_r,1007,mul,sd,"vmulsd xmm6, xmm10, xmm6
",0,No Issues
parest_r,1007,mul,sd,"vmulsd xmm6, xmm10, xmm6
",16,No Issues
parest_r,1007,mul,sd,"vmulsd xmm6, xmm10, xmm6
",28,No Issues
parest_r,1007,mul,sd,"vmulsd xmm6, xmm10, xmm6
",48,No Issues
parest_r,1053,mul,sd,"vmulsd xmm3, xmm12, qword ptr [rsp+0x98]
",0,No Issues
parest_r,1053,mul,sd,"vmulsd xmm3, xmm12, qword ptr [rsp+0x98]
",16,No Issues
parest_r,1053,mul,sd,"vmulsd xmm3, xmm12, qword ptr [rsp+0x98]
",28,No Issues
parest_r,1053,mul,sd,"vmulsd xmm3, xmm12, qword ptr [rsp+0x98]
",48,No Issues
parest_r,1053,mul,sd,"vmulsd xmm3, xmm12, qword ptr [rsp+0x98]
",0,No Issues
parest_r,1053,mul,sd,"vmulsd xmm3, xmm12, qword ptr [rsp+0x98]
",16,No Issues
parest_r,1053,mul,sd,"vmulsd xmm3, xmm12, qword ptr [rsp+0x98]
",28,No Issues
parest_r,1053,mul,sd,"vmulsd xmm3, xmm12, qword ptr [rsp+0x98]
",48,No Issues
parest_r,1053,mul,sd,"vmulsd xmm3, xmm12, qword ptr [rsp+0x98]
",0,No Issues
parest_r,1053,mul,sd,"vmulsd xmm3, xmm12, qword ptr [rsp+0x98]
",16,No Issues
parest_r,1053,mul,sd,"vmulsd xmm3, xmm12, qword ptr [rsp+0x98]
",28,No Issues
parest_r,1053,mul,sd,"vmulsd xmm3, xmm12, qword ptr [rsp+0x98]
",48,No Issues
parest_r,306,sub,sd,"vsubsd xmm6, xmm2, xmm3
",0,No Issues
parest_r,306,sub,sd,"vsubsd xmm6, xmm2, xmm3
",16,No Issues
parest_r,306,sub,sd,"vsubsd xmm6, xmm2, xmm3
",28,No Issues
parest_r,306,sub,sd,"vsubsd xmm6, xmm2, xmm3
",48,No Issues
parest_r,306,sub,sd,"vsubsd xmm6, xmm2, xmm3
",0,No Issues
parest_r,306,sub,sd,"vsubsd xmm6, xmm2, xmm3
",16,No Issues
parest_r,306,sub,sd,"vsubsd xmm6, xmm2, xmm3
",28,No Issues
parest_r,306,sub,sd,"vsubsd xmm6, xmm2, xmm3
",48,No Issues
parest_r,306,sub,sd,"vsubsd xmm6, xmm2, xmm3
",0,No Issues
parest_r,306,sub,sd,"vsubsd xmm6, xmm2, xmm3
",16,No Issues
parest_r,306,sub,sd,"vsubsd xmm6, xmm2, xmm3
",28,No Issues
parest_r,306,sub,sd,"vsubsd xmm6, xmm2, xmm3
",48,No Issues
parest_r,1186,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsp+0x28]
",0,No Issues
parest_r,1186,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsp+0x28]
",16,No Issues
parest_r,1186,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsp+0x28]
",28,No Issues
parest_r,1186,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsp+0x28]
",48,No Issues
parest_r,1186,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsp+0x28]
",0,No Issues
parest_r,1186,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsp+0x28]
",16,No Issues
parest_r,1186,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsp+0x28]
",28,No Issues
parest_r,1186,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsp+0x28]
",48,No Issues
parest_r,1186,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsp+0x28]
",0,No Issues
parest_r,1186,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsp+0x28]
",16,No Issues
parest_r,1186,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsp+0x28]
",28,No Issues
parest_r,1186,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsp+0x28]
",48,No Issues
parest_r,592,mul,sd,"vmulsd xmm10, xmm4, xmm9
",0,No Issues
parest_r,592,mul,sd,"vmulsd xmm10, xmm4, xmm9
",16,No Issues
parest_r,592,mul,sd,"vmulsd xmm10, xmm4, xmm9
",28,No Issues
parest_r,592,mul,sd,"vmulsd xmm10, xmm4, xmm9
",48,No Issues
parest_r,592,mul,sd,"vmulsd xmm10, xmm4, xmm9
",0,No Issues
parest_r,592,mul,sd,"vmulsd xmm10, xmm4, xmm9
",16,No Issues
parest_r,592,mul,sd,"vmulsd xmm10, xmm4, xmm9
",28,No Issues
parest_r,592,mul,sd,"vmulsd xmm10, xmm4, xmm9
",48,No Issues
parest_r,592,mul,sd,"vmulsd xmm10, xmm4, xmm9
",0,No Issues
parest_r,592,mul,sd,"vmulsd xmm10, xmm4, xmm9
",16,No Issues
parest_r,592,mul,sd,"vmulsd xmm10, xmm4, xmm9
",28,No Issues
parest_r,592,mul,sd,"vmulsd xmm10, xmm4, xmm9
",48,No Issues
parest_r,406,mul,sd,"vmulsd xmm2, xmm1, xmm14
",0,No Issues
parest_r,406,mul,sd,"vmulsd xmm2, xmm1, xmm14
",16,No Issues
parest_r,406,mul,sd,"vmulsd xmm2, xmm1, xmm14
",28,No Issues
parest_r,406,mul,sd,"vmulsd xmm2, xmm1, xmm14
",48,No Issues
parest_r,406,mul,sd,"vmulsd xmm2, xmm1, xmm14
",0,No Issues
parest_r,406,mul,sd,"vmulsd xmm2, xmm1, xmm14
",16,No Issues
parest_r,406,mul,sd,"vmulsd xmm2, xmm1, xmm14
",28,No Issues
parest_r,406,mul,sd,"vmulsd xmm2, xmm1, xmm14
",48,No Issues
parest_r,406,mul,sd,"vmulsd xmm2, xmm1, xmm14
",0,No Issues
parest_r,406,mul,sd,"vmulsd xmm2, xmm1, xmm14
",16,No Issues
parest_r,406,mul,sd,"vmulsd xmm2, xmm1, xmm14
",28,No Issues
parest_r,406,mul,sd,"vmulsd xmm2, xmm1, xmm14
",48,No Issues
parest_r,1428,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x10]
",0,No Issues
parest_r,1428,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x10]
",16,No Issues
parest_r,1428,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x10]
",28,No Issues
parest_r,1428,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x10]
",48,No Issues
parest_r,1428,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x10]
",0,No Issues
parest_r,1428,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x10]
",16,No Issues
parest_r,1428,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x10]
",28,No Issues
parest_r,1428,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x10]
",48,No Issues
parest_r,1428,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x10]
",0,No Issues
parest_r,1428,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x10]
",16,No Issues
parest_r,1428,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x10]
",28,No Issues
parest_r,1428,div,sd,"vdivsd xmm5, xmm0, qword ptr [rsp+0x10]
",48,No Issues
parest_r,387,add,sd,"vaddsd xmm4, xmm4, xmm10
",0,No Issues
parest_r,387,add,sd,"vaddsd xmm4, xmm4, xmm10
",16,No Issues
parest_r,387,add,sd,"vaddsd xmm4, xmm4, xmm10
",28,No Issues
parest_r,387,add,sd,"vaddsd xmm4, xmm4, xmm10
",48,No Issues
parest_r,387,add,sd,"vaddsd xmm4, xmm4, xmm10
",0,No Issues
parest_r,387,add,sd,"vaddsd xmm4, xmm4, xmm10
",16,No Issues
parest_r,387,add,sd,"vaddsd xmm4, xmm4, xmm10
",28,No Issues
parest_r,387,add,sd,"vaddsd xmm4, xmm4, xmm10
",48,No Issues
parest_r,387,add,sd,"vaddsd xmm4, xmm4, xmm10
",0,No Issues
parest_r,387,add,sd,"vaddsd xmm4, xmm4, xmm10
",16,No Issues
parest_r,387,add,sd,"vaddsd xmm4, xmm4, xmm10
",28,No Issues
parest_r,387,add,sd,"vaddsd xmm4, xmm4, xmm10
",48,No Issues
parest_r,579,mul,pd,"vmulpd xmm0, xmm6, xmmword ptr [rsi+rax*1]
",0,No Issues
parest_r,579,mul,pd,"vmulpd xmm0, xmm6, xmmword ptr [rsi+rax*1]
",16,No Issues
parest_r,579,mul,pd,"vmulpd xmm0, xmm6, xmmword ptr [rsi+rax*1]
",28,No Issues
parest_r,579,mul,pd,"vmulpd xmm0, xmm6, xmmword ptr [rsi+rax*1]
",48,No Issues
parest_r,579,mul,pd,"vmulpd xmm0, xmm6, xmmword ptr [rsi+rax*1]
",0,No Issues
parest_r,579,mul,pd,"vmulpd xmm0, xmm6, xmmword ptr [rsi+rax*1]
",16,No Issues
parest_r,579,mul,pd,"vmulpd xmm0, xmm6, xmmword ptr [rsi+rax*1]
",28,No Issues
parest_r,579,mul,pd,"vmulpd xmm0, xmm6, xmmword ptr [rsi+rax*1]
",48,No Issues
parest_r,579,mul,pd,"vmulpd xmm0, xmm6, xmmword ptr [rsi+rax*1]
",0,No Issues
parest_r,579,mul,pd,"vmulpd xmm0, xmm6, xmmword ptr [rsi+rax*1]
",16,No Issues
parest_r,579,mul,pd,"vmulpd xmm0, xmm6, xmmword ptr [rsi+rax*1]
",28,No Issues
parest_r,579,mul,pd,"vmulpd xmm0, xmm6, xmmword ptr [rsi+rax*1]
",48,No Issues
parest_r,314,mul,sd,"vmulsd xmm4, xmm5, xmm6
",0,No Issues
parest_r,314,mul,sd,"vmulsd xmm4, xmm5, xmm6
",16,No Issues
parest_r,314,mul,sd,"vmulsd xmm4, xmm5, xmm6
",28,No Issues
parest_r,314,mul,sd,"vmulsd xmm4, xmm5, xmm6
",48,No Issues
parest_r,314,mul,sd,"vmulsd xmm4, xmm5, xmm6
",0,No Issues
parest_r,314,mul,sd,"vmulsd xmm4, xmm5, xmm6
",16,No Issues
parest_r,314,mul,sd,"vmulsd xmm4, xmm5, xmm6
",28,No Issues
parest_r,314,mul,sd,"vmulsd xmm4, xmm5, xmm6
",48,No Issues
parest_r,314,mul,sd,"vmulsd xmm4, xmm5, xmm6
",0,No Issues
parest_r,314,mul,sd,"vmulsd xmm4, xmm5, xmm6
",16,No Issues
parest_r,314,mul,sd,"vmulsd xmm4, xmm5, xmm6
",28,No Issues
parest_r,314,mul,sd,"vmulsd xmm4, xmm5, xmm6
",48,No Issues
parest_r,987,mul,sd,"vmulsd xmm12, xmm12, xmm10
",0,No Issues
parest_r,987,mul,sd,"vmulsd xmm12, xmm12, xmm10
",16,No Issues
parest_r,987,mul,sd,"vmulsd xmm12, xmm12, xmm10
",28,No Issues
parest_r,987,mul,sd,"vmulsd xmm12, xmm12, xmm10
",48,No Issues
parest_r,987,mul,sd,"vmulsd xmm12, xmm12, xmm10
",0,No Issues
parest_r,987,mul,sd,"vmulsd xmm12, xmm12, xmm10
",16,No Issues
parest_r,987,mul,sd,"vmulsd xmm12, xmm12, xmm10
",28,No Issues
parest_r,987,mul,sd,"vmulsd xmm12, xmm12, xmm10
",48,No Issues
parest_r,987,mul,sd,"vmulsd xmm12, xmm12, xmm10
",0,No Issues
parest_r,987,mul,sd,"vmulsd xmm12, xmm12, xmm10
",16,No Issues
parest_r,987,mul,sd,"vmulsd xmm12, xmm12, xmm10
",28,No Issues
parest_r,987,mul,sd,"vmulsd xmm12, xmm12, xmm10
",48,No Issues
parest_r,901,mul,sd,"vmulsd xmm5, xmm9, xmm4
",0,No Issues
parest_r,901,mul,sd,"vmulsd xmm5, xmm9, xmm4
",16,No Issues
parest_r,901,mul,sd,"vmulsd xmm5, xmm9, xmm4
",28,No Issues
parest_r,901,mul,sd,"vmulsd xmm5, xmm9, xmm4
",48,No Issues
parest_r,901,mul,sd,"vmulsd xmm5, xmm9, xmm4
",0,No Issues
parest_r,901,mul,sd,"vmulsd xmm5, xmm9, xmm4
",16,No Issues
parest_r,901,mul,sd,"vmulsd xmm5, xmm9, xmm4
",28,No Issues
parest_r,901,mul,sd,"vmulsd xmm5, xmm9, xmm4
",48,No Issues
parest_r,901,mul,sd,"vmulsd xmm5, xmm9, xmm4
",0,No Issues
parest_r,901,mul,sd,"vmulsd xmm5, xmm9, xmm4
",16,No Issues
parest_r,901,mul,sd,"vmulsd xmm5, xmm9, xmm4
",28,SDC
parest_r,901,mul,sd,"vmulsd xmm5, xmm9, xmm4
",48,SDC
parest_r,888,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rdx-0x8]
",0,No Issues
parest_r,888,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rdx-0x8]
",16,No Issues
parest_r,888,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rdx-0x8]
",28,No Issues
parest_r,888,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rdx-0x8]
",48,No Issues
parest_r,888,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rdx-0x8]
",0,No Issues
parest_r,888,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rdx-0x8]
",16,No Issues
parest_r,888,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rdx-0x8]
",28,No Issues
parest_r,888,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rdx-0x8]
",48,No Issues
parest_r,888,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rdx-0x8]
",0,No Issues
parest_r,888,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rdx-0x8]
",16,No Issues
parest_r,888,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rdx-0x8]
",28,No Issues
parest_r,888,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rdx-0x8]
",48,No Issues
parest_r,745,mul,sd,"vmulsd xmm5, xmm5, xmm11
",0,No Issues
parest_r,745,mul,sd,"vmulsd xmm5, xmm5, xmm11
",16,No Issues
parest_r,745,mul,sd,"vmulsd xmm5, xmm5, xmm11
",28,No Issues
parest_r,745,mul,sd,"vmulsd xmm5, xmm5, xmm11
",48,No Issues
parest_r,745,mul,sd,"vmulsd xmm5, xmm5, xmm11
",0,No Issues
parest_r,745,mul,sd,"vmulsd xmm5, xmm5, xmm11
",16,No Issues
parest_r,745,mul,sd,"vmulsd xmm5, xmm5, xmm11
",28,No Issues
parest_r,745,mul,sd,"vmulsd xmm5, xmm5, xmm11
",48,No Issues
parest_r,745,mul,sd,"vmulsd xmm5, xmm5, xmm11
",0,No Issues
parest_r,745,mul,sd,"vmulsd xmm5, xmm5, xmm11
",16,No Issues
parest_r,745,mul,sd,"vmulsd xmm5, xmm5, xmm11
",28,No Issues
parest_r,745,mul,sd,"vmulsd xmm5, xmm5, xmm11
",48,No Issues
parest_r,620,mul,sd,"vmulsd xmm12, xmm10, xmm0
",0,No Issues
parest_r,620,mul,sd,"vmulsd xmm12, xmm10, xmm0
",16,No Issues
parest_r,620,mul,sd,"vmulsd xmm12, xmm10, xmm0
",28,No Issues
parest_r,620,mul,sd,"vmulsd xmm12, xmm10, xmm0
",48,No Issues
parest_r,620,mul,sd,"vmulsd xmm12, xmm10, xmm0
",0,No Issues
parest_r,620,mul,sd,"vmulsd xmm12, xmm10, xmm0
",16,No Issues
parest_r,620,mul,sd,"vmulsd xmm12, xmm10, xmm0
",28,No Issues
parest_r,620,mul,sd,"vmulsd xmm12, xmm10, xmm0
",48,No Issues
parest_r,620,mul,sd,"vmulsd xmm12, xmm10, xmm0
",0,No Issues
parest_r,620,mul,sd,"vmulsd xmm12, xmm10, xmm0
",16,No Issues
parest_r,620,mul,sd,"vmulsd xmm12, xmm10, xmm0
",28,No Issues
parest_r,620,mul,sd,"vmulsd xmm12, xmm10, xmm0
",48,SDC
parest_r,825,sub,sd,"vsubsd xmm1, xmm1, xmm2
",0,No Issues
parest_r,825,sub,sd,"vsubsd xmm1, xmm1, xmm2
",16,No Issues
parest_r,825,sub,sd,"vsubsd xmm1, xmm1, xmm2
",28,No Issues
parest_r,825,sub,sd,"vsubsd xmm1, xmm1, xmm2
",48,No Issues
parest_r,825,sub,sd,"vsubsd xmm1, xmm1, xmm2
",0,No Issues
parest_r,825,sub,sd,"vsubsd xmm1, xmm1, xmm2
",16,No Issues
parest_r,825,sub,sd,"vsubsd xmm1, xmm1, xmm2
",28,No Issues
parest_r,825,sub,sd,"vsubsd xmm1, xmm1, xmm2
",48,No Issues
parest_r,825,sub,sd,"vsubsd xmm1, xmm1, xmm2
",0,No Issues
parest_r,825,sub,sd,"vsubsd xmm1, xmm1, xmm2
",16,No Issues
parest_r,825,sub,sd,"vsubsd xmm1, xmm1, xmm2
",28,No Issues
parest_r,825,sub,sd,"vsubsd xmm1, xmm1, xmm2
",48,No Issues
parest_r,709,mul,sd,"vmulsd xmm7, xmm10, xmm7
",0,No Issues
parest_r,709,mul,sd,"vmulsd xmm7, xmm10, xmm7
",16,No Issues
parest_r,709,mul,sd,"vmulsd xmm7, xmm10, xmm7
",28,No Issues
parest_r,709,mul,sd,"vmulsd xmm7, xmm10, xmm7
",48,No Issues
parest_r,709,mul,sd,"vmulsd xmm7, xmm10, xmm7
",0,No Issues
parest_r,709,mul,sd,"vmulsd xmm7, xmm10, xmm7
",16,No Issues
parest_r,709,mul,sd,"vmulsd xmm7, xmm10, xmm7
",28,No Issues
parest_r,709,mul,sd,"vmulsd xmm7, xmm10, xmm7
",48,No Issues
parest_r,709,mul,sd,"vmulsd xmm7, xmm10, xmm7
",0,No Issues
parest_r,709,mul,sd,"vmulsd xmm7, xmm10, xmm7
",16,No Issues
parest_r,709,mul,sd,"vmulsd xmm7, xmm10, xmm7
",28,No Issues
parest_r,709,mul,sd,"vmulsd xmm7, xmm10, xmm7
",48,No Issues
parest_r,635,mul,sd,"vmulsd xmm1, xmm1, qword ptr [r10]
",0,No Issues
parest_r,635,mul,sd,"vmulsd xmm1, xmm1, qword ptr [r10]
",16,No Issues
parest_r,635,mul,sd,"vmulsd xmm1, xmm1, qword ptr [r10]
",28,No Issues
parest_r,635,mul,sd,"vmulsd xmm1, xmm1, qword ptr [r10]
",48,No Issues
parest_r,635,mul,sd,"vmulsd xmm1, xmm1, qword ptr [r10]
",0,No Issues
parest_r,635,mul,sd,"vmulsd xmm1, xmm1, qword ptr [r10]
",16,No Issues
parest_r,635,mul,sd,"vmulsd xmm1, xmm1, qword ptr [r10]
",28,No Issues
parest_r,635,mul,sd,"vmulsd xmm1, xmm1, qword ptr [r10]
",48,No Issues
parest_r,635,mul,sd,"vmulsd xmm1, xmm1, qword ptr [r10]
",0,No Issues
parest_r,635,mul,sd,"vmulsd xmm1, xmm1, qword ptr [r10]
",16,No Issues
parest_r,635,mul,sd,"vmulsd xmm1, xmm1, qword ptr [r10]
",28,No Issues
parest_r,635,mul,sd,"vmulsd xmm1, xmm1, qword ptr [r10]
",48,No Issues
parest_r,1042,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsp+0x38]
",0,No Issues
parest_r,1042,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsp+0x38]
",16,No Issues
parest_r,1042,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsp+0x38]
",28,No Issues
parest_r,1042,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsp+0x38]
",48,No Issues
parest_r,1042,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsp+0x38]
",0,No Issues
parest_r,1042,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsp+0x38]
",16,No Issues
parest_r,1042,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsp+0x38]
",28,No Issues
parest_r,1042,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsp+0x38]
",48,No Issues
parest_r,1042,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsp+0x38]
",0,No Issues
parest_r,1042,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsp+0x38]
",16,No Issues
parest_r,1042,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsp+0x38]
",28,No Issues
parest_r,1042,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsp+0x38]
",48,No Issues
parest_r,900,sub,sd,"vsubsd xmm9, xmm1, xmm3
",0,No Issues
parest_r,900,sub,sd,"vsubsd xmm9, xmm1, xmm3
",16,No Issues
parest_r,900,sub,sd,"vsubsd xmm9, xmm1, xmm3
",28,No Issues
parest_r,900,sub,sd,"vsubsd xmm9, xmm1, xmm3
",48,No Issues
parest_r,900,sub,sd,"vsubsd xmm9, xmm1, xmm3
",0,No Issues
parest_r,900,sub,sd,"vsubsd xmm9, xmm1, xmm3
",16,No Issues
parest_r,900,sub,sd,"vsubsd xmm9, xmm1, xmm3
",28,No Issues
parest_r,900,sub,sd,"vsubsd xmm9, xmm1, xmm3
",48,No Issues
parest_r,900,sub,sd,"vsubsd xmm9, xmm1, xmm3
",0,No Issues
parest_r,900,sub,sd,"vsubsd xmm9, xmm1, xmm3
",16,No Issues
parest_r,900,sub,sd,"vsubsd xmm9, xmm1, xmm3
",28,No Issues
parest_r,900,sub,sd,"vsubsd xmm9, xmm1, xmm3
",48,No Issues
parest_r,1262,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsi-0x8]
",0,No Issues
parest_r,1262,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsi-0x8]
",16,No Issues
parest_r,1262,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsi-0x8]
",28,No Issues
parest_r,1262,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsi-0x8]
",48,No Issues
parest_r,1262,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsi-0x8]
",0,No Issues
parest_r,1262,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsi-0x8]
",16,No Issues
parest_r,1262,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsi-0x8]
",28,No Issues
parest_r,1262,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsi-0x8]
",48,No Issues
parest_r,1262,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsi-0x8]
",0,No Issues
parest_r,1262,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsi-0x8]
",16,No Issues
parest_r,1262,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsi-0x8]
",28,No Issues
parest_r,1262,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rsi-0x8]
",48,No Issues
parest_r,1055,mul,sd,"vmulsd xmm1, xmm1, xmm0
",0,No Issues
parest_r,1055,mul,sd,"vmulsd xmm1, xmm1, xmm0
",16,No Issues
parest_r,1055,mul,sd,"vmulsd xmm1, xmm1, xmm0
",28,No Issues
parest_r,1055,mul,sd,"vmulsd xmm1, xmm1, xmm0
",48,No Issues
parest_r,1055,mul,sd,"vmulsd xmm1, xmm1, xmm0
",0,No Issues
